form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count
1,37,0,0,6,6,0,0,0,0,0,0,0,4,57,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1012573_raw_html.txt,1,0,4,0,0,0,0,0,6,1,1,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,82,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,7
1,136,0,0,6,5,0,0,0,0,49,0,0,0,172,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,20,1012765_raw_html.txt,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30
1,123,0,0,3,11,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1012783_raw_html.txt,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,1,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2
2,31,0,0,3,17,0,0,0,0,0,0,0,1,11,0,0,3,0,2,0,0,0,0,1,0,1,0,0,1,12,4,0,0,0,1012795_raw_html.txt,0,0,7,2,0,0,0,0,13,2,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,29,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2
2,145,0,1,9,14,0,0,0,0,0,0,0,0,33,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,1012807_raw_html.txt,7,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,6
0,466,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346,0,0,1012861_raw_html.txt,0,0,0,0,0,1495,0,19,2,0,2,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,37,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,1,19,0,0,0,0,0,0,0,0,75,5,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1012903_raw_html.txt,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,5,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16
3,123,0,0,2,33,0,0,0,0,0,0,0,2,48,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,9,4,0,0,0,1012939_raw_html.txt,1,0,4,0,0,0,0,0,12,0,1,0,0,0,0,0,33,0,0,0,0,0,2,0,0,1,0,81,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,9
2,198,0,0,15,18,0,0,0,0,0,0,0,18,114,0,0,58,0,4,1,0,0,0,1,0,0,0,0,0,9,1,0,0,0,1013041_raw_html.txt,5,0,1,0,0,0,0,20,38,1,1,0,0,0,0,1,107,0,0,0,1,0,1,0,0,4,0,270,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,10,0,64,0,0,21
2,134,0,0,1,4,0,0,0,0,0,0,0,0,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1013131_raw_html.txt,0,0,2,0,0,0,0,0,152,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,1,0,104,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
3,168,0,0,1,14,0,0,0,0,0,0,0,0,17,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1013143_raw_html.txt,0,0,0,0,0,0,0,0,26,5,1,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,54,0,0,0,6,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3
0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1013149_raw_html.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,323,0,0,0,5,0,0,0,0,0,0,0,1,98,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,0,0,1013233_raw_html.txt,0,0,0,1,0,24,0,2,143,0,1,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,6,0,4,0,3,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11
3,133,0,2,0,5,0,0,0,0,2,0,6,1,71,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1013263_raw_html.txt,0,0,5,0,0,0,0,0,65,2,0,0,0,6,0,0,47,0,0,0,3,0,1,0,0,1,0,110,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10,0,0,0,0,10
3,404,0,1,1,12,0,0,6,0,0,0,0,1,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,5,2,0,0,1013299_raw_html.txt,0,0,0,0,0,4,0,10,246,2,0,0,0,0,0,2,69,0,0,1,0,0,1,0,0,0,0,224,1,0,0,0,2,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,3,0,0,0,0,38
2,25,0,0,1,6,0,0,0,0,0,0,0,3,29,0,0,11,0,2,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,101335_raw_html.txt,0,0,1,2,0,0,0,1,25,1,2,0,0,7,0,0,2,0,0,0,0,0,1,0,0,1,0,47,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,10,0,2,0,0,0,0,0,2,0,0,0,0,6
1,117,0,1,27,5,0,0,0,0,0,0,0,0,122,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1013365_raw_html.txt,12,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,13
4,184,0,0,19,7,0,0,0,0,0,0,1,2,53,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1013479_raw_html.txt,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,130,0,0,0,269,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,13
1,45,0,0,3,8,0,0,0,0,0,0,0,0,31,1,0,17,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,101347_raw_html.txt,0,0,0,0,0,0,0,5,24,0,1,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4,97,0,0,11,38,0,0,0,0,0,1,4,10,158,2,0,45,0,1,2,0,0,0,1,0,0,0,0,0,37,6,0,0,0,1013563_raw_html.txt,0,0,1,0,1,0,0,2,17,0,1,0,0,0,0,2,22,0,0,0,0,0,1,0,0,0,0,209,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,1,42,0,0,1,0,7,0,3,0,0,0,0,0,22,0,0,0,0,26
3,133,0,2,0,5,0,0,0,0,2,0,6,1,68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1013575_raw_html.txt,0,0,5,0,0,0,0,0,52,2,0,0,0,6,0,1,44,0,0,0,2,0,1,0,0,1,0,107,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10,0,0,0,0,10
3,101,0,0,0,13,0,0,0,0,0,0,0,12,118,0,0,33,0,5,1,0,0,0,19,0,0,0,0,0,12,0,0,0,0,1013617_raw_html.txt,1,0,19,0,0,0,0,3,98,1,0,0,0,0,0,0,78,0,0,0,0,0,2,0,0,26,0,178,0,0,0,0,0,0,0,0,13,22,0,0,0,0,14,0,0,0,0,3,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22
1,78,0,1,16,15,0,0,0,0,16,4,0,1,151,0,0,44,0,0,0,1,3,0,2,0,0,0,0,0,4,1,24,0,16,1013683_raw_html.txt,51,0,0,0,0,76,0,9,308,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,6,0,9,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60,0,0,0,39,0,0,0,0,37
3,681,0,0,12,14,0,0,0,0,0,0,0,23,132,0,0,20,2,0,6,0,0,0,0,0,1,0,0,0,17,0,20,0,0,1013689_raw_html.txt,33,0,0,0,0,73,0,12,463,0,1,0,0,0,0,11,37,0,0,1,11,0,0,0,0,0,0,487,0,0,0,27,3,0,0,0,6,79,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28
0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101371_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,0,0,11,18,0,0,0,0,0,0,0,0,48,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1013737_raw_html.txt,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,83,0,0,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
1,124,0,0,4,11,0,0,0,0,0,0,3,6,36,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1013851_raw_html.txt,15,0,0,0,0,2,0,0,46,0,1,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,1,0,0,0,2,62,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013869_raw_html.txt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,47,0,0,1,27,0,0,0,0,0,0,0,0,40,1,0,14,0,2,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,1014127_raw_html.txt,0,0,2,0,0,0,0,6,44,2,1,0,0,0,0,1,16,0,0,0,0,0,1,0,0,1,0,56,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
1,85,0,0,8,6,0,0,0,0,1,0,0,2,133,1,0,17,0,2,2,0,0,0,4,0,1,0,0,0,2,0,0,1,1,1014181_raw_html.txt,0,0,4,0,0,0,0,0,23,2,0,0,0,0,0,0,14,3,0,0,11,0,1,0,0,1,0,155,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,48,0,0,0,0,29
3,122,0,3,19,23,0,0,0,0,0,0,0,1,177,1,0,10,1,10,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,1014193_raw_html.txt,0,0,0,0,0,0,0,2,129,5,0,0,0,0,0,1,16,0,0,0,0,0,1,0,0,7,0,227,4,0,0,3,0,0,0,0,8,36,0,0,0,0,11,0,0,0,0,0,0,9,0,0,2,0,3,0,1,0,0,0,0,0,34,0,0,0,0,43
1,50,0,0,5,4,0,0,1,0,0,0,0,1,461,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1014199_raw_html.txt,4,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,266,0,0,4,5,0,0,0,0,0,0,0,31,25,0,0,10,0,1,7,0,0,0,0,0,0,0,0,0,4,1,0,0,0,10141_raw_html.txt,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,32,0,118,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,18,0,1,0,0,7
3,57,0,0,18,9,0,0,0,0,0,0,0,0,452,0,0,16,0,1,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1014253_raw_html.txt,0,0,3,0,0,0,0,5,34,0,0,0,0,0,0,2,13,0,0,0,0,0,1,0,0,18,0,468,0,0,0,0,0,0,0,0,2,51,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,1,0,0,0,0,0,0,0,9,0,0,104
1,47,0,1,14,15,0,0,0,0,0,0,0,0,107,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,4,1,8,0,0,1014331_raw_html.txt,95,0,0,0,0,8,0,9,412,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,3,0,6,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,168,0,0,0,83,0,0,0,0,20
0,64,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014379_raw_html.txt,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92,0,0,0,10,1,0,0,0,0,0,0,0,136,0,0,21,0,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1014421_raw_html.txt,0,0,1,0,0,0,0,9,81,3,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,149,0,0,0,0,0,0,0,0,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,0,7,0,0,14
1,171,0,0,0,19,0,0,0,0,0,0,0,0,106,4,0,9,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1014475_raw_html.txt,0,0,15,0,0,0,0,19,38,0,0,2,0,0,0,3,33,0,0,0,0,0,1,0,0,15,0,141,0,0,0,0,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,23
4,128,0,2,2,25,0,0,0,0,0,1,0,5,25,0,0,17,1,7,0,0,0,0,1,0,8,0,0,1,15,3,0,0,0,1014703_raw_html.txt,0,0,21,0,0,0,0,0,43,1,2,0,0,0,0,2,37,0,0,0,0,0,2,0,0,6,0,68,1,0,0,35,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2
1,51,0,0,6,17,0,0,0,0,0,0,0,1,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1014781_raw_html.txt,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,72,0,0,2,8,0,0,0,0,0,0,0,3,83,0,0,36,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1014811_raw_html.txt,5,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,15
1,5,0,0,0,10,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,7,0,0,1014853_raw_html.txt,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,184,0,0,10,10,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1015009_raw_html.txt,6,0,0,0,0,2,0,4,103,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,149,10,0,0,56,1,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1,87,0,5,10,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,9,0,0,1015207_raw_html.txt,34,0,0,0,0,32,0,2,61,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,76,0,0,0,0,5,0,4,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,13
1,122,0,0,5,13,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1015219_raw_html.txt,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,2,8,0,0,0,2,0,1,0,0,0,0,79,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0,71,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1015267_raw_html.txt,0,0,1,9,0,0,0,1,47,0,0,0,0,0,0,0,13,0,9,0,0,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,1,25,0,0,0,0,9,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
0,68,0,0,22,8,20,0,0,0,0,0,1,5,72,2,0,38,0,1,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,1015345_raw_html.txt,0,0,6,0,0,0,0,0,65,0,0,0,0,0,0,1,29,0,0,0,0,0,1,0,0,27,0,117,0,0,0,0,0,0,0,0,4,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,21,0,0,13
0,279,0,0,0,3,0,0,1,0,0,0,0,6,3,0,0,1,7,0,33,0,0,0,0,0,0,0,0,0,61,6,43,0,0,1015411_raw_html.txt,6,0,0,0,0,152,0,0,105,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,70,0,0,0,160,20,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,1
3,238,0,1,25,26,0,0,0,0,0,1,15,12,109,0,0,50,1,2,2,0,0,0,1,0,0,0,0,0,12,5,0,0,0,1015441_raw_html.txt,0,0,1,0,0,0,0,2,121,14,1,0,0,0,0,1,57,0,0,0,0,0,1,0,0,9,0,217,1,0,0,60,0,0,0,0,0,34,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,4,0,0,25,0,0,0,0,19
4,334,0,2,9,18,0,0,0,0,0,1,0,3,151,0,0,89,1,71,0,0,0,0,1,0,88,0,0,1,23,8,0,0,0,101557_raw_html.txt,13,0,17,0,0,0,0,0,187,2,1,0,0,0,0,1,88,0,0,0,0,0,15,0,0,83,0,319,1,0,0,23,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,0,1,0,0,0,0,16
0,836,0,0,115,52,0,2,0,0,0,0,0,2,0,140,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015651_raw_html.txt,64,0,0,0,0,0,0,170,539,0,0,0,0,0,0,5,260,0,0,0,5,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0
7,142,0,0,0,8,0,0,0,0,0,0,0,0,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,41,0,3,0,0,1015657_raw_html.txt,0,0,0,0,0,6,0,1,35,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,71,0,0,0,4,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015663_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015711_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,0,0,1,13,0,0,0,0,0,0,0,0,16,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1015735_raw_html.txt,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,49,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3
1,188,0,1,11,7,0,0,0,0,0,0,0,0,131,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1015741_raw_html.txt,1,0,0,0,0,0,0,2,24,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
6,232,0,0,1,20,0,0,0,0,0,0,0,0,50,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1015807_raw_html.txt,0,0,0,0,0,0,0,13,35,0,1,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,105,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,1,0,0,0,0,0,4,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101581_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,67,0,0,8,4,6,0,0,0,0,0,0,5,68,1,0,42,0,3,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,101587_raw_html.txt,2,0,6,0,0,4,0,33,69,0,0,0,0,0,0,0,50,0,0,0,0,0,2,0,0,5,0,119,0,0,0,0,1,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,0,0,0,0,0,31,0,7,0,0,9
5,305,0,0,8,24,0,0,0,0,0,0,0,4,609,1,0,32,0,0,4,0,0,0,0,0,0,0,0,0,29,7,23,0,0,1015915_raw_html.txt,0,0,0,3,0,57,0,1,343,0,0,0,0,0,0,1,60,0,0,8,0,0,0,0,0,0,0,724,0,0,0,0,12,0,0,0,2,62,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,41
2,121,0,0,0,10,0,0,0,0,0,0,6,0,31,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1015939_raw_html.txt,0,0,0,0,0,0,0,1,43,0,1,0,0,0,0,1,17,0,0,0,3,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,11,29,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
