filename,word_count,line_count,space_count,tab_count,brace_count,bracket_count,length,quality
1574502_raw_html.txt,6818,2172,25563,0,44,90,131707,0
1574670_raw_html.txt,7189,2416,22535,258,350,927,130695,0
1574676_raw_html.txt,3795,1645,22203,320,117,153,66508,1
1574694_raw_html.txt,3676,1707,13961,12,15,70,49419,0
157476_raw_html.txt,3914,1703,13786,414,100,518,59834,0
1574784_raw_html.txt,11405,3857,46461,61,70,296,190935,0
1574880_raw_html.txt,10332,577,14620,0,514,35,287670,0
1574886_raw_html.txt,4487,958,9584,378,99,166,52595,1
1574904_raw_html.txt,3070,1289,11263,15,85,164,52500,0
1574934_raw_html.txt,5128,2022,20807,702,161,412,70632,0
1575012_raw_html.txt,4824,2288,20298,67,40,115,89670,0
1575030_raw_html.txt,1818,644,6856,2,17,28,26087,0
1575084_raw_html.txt,4533,1272,12204,11,216,546,68462,1
157512_raw_html.txt,4119,1246,11059,392,110,207,62235,0
1575150_raw_html.txt,4086,1591,18693,0,34,81,60945,0
1575204_raw_html.txt,17904,146,62518,1,0,13,82841,0
1575258_raw_html.txt,5445,1528,13823,70,48,183,68539,0
1575288_raw_html.txt,6473,1727,20233,0,376,388,116392,1
1575300_raw_html.txt,2071,77,7189,12,1,9,10550,0
1575402_raw_html.txt,4159,1737,16469,184,53,285,69479,0
1575414_raw_html.txt,1413,683,8556,0,0,1,19086,0
1575474_raw_html.txt,1385,499,3814,40,16,36,22281,0
1575540_raw_html.txt,5744,2101,17690,248,100,347,86234,0
1575582_raw_html.txt,6998,2477,21545,120,64,119,106499,0
1575600_raw_html.txt,1443,847,8277,27,2,17,25602,0
1575720_raw_html.txt,5034,1486,15478,1,118,378,58551,0
1575732_raw_html.txt,1670,630,5543,4,10,69,21329,0
1575798_raw_html.txt,1745,458,4355,24,43,54,25476,1
1575870_raw_html.txt,9837,3718,54314,185,108,437,164305,0
1575918_raw_html.txt,5927,2016,18118,4,241,646,94459,0
1575942_raw_html.txt,4510,1769,15609,66,96,137,75571,0
1576086_raw_html.txt,5093,1514,18898,300,64,76,82570,0
1576092_raw_html.txt,2639,521,5121,163,14,64,25674,0
1576140_raw_html.txt,4201,1521,12819,526,74,400,66411,0
1576212_raw_html.txt,1982,700,6535,22,30,79,29462,0
1576248_raw_html.txt,5659,1693,20417,34,33,92,87145,0
1576284_raw_html.txt,25126,7525,126590,0,525,1244,439558,0
1576326_raw_html.txt,4780,1447,17672,1,184,359,64698,0
1576350_raw_html.txt,2322,1076,9639,2,1,96,35521,0
1576428_raw_html.txt,4178,1275,13408,0,269,743,84934,0
1576440_raw_html.txt,5531,1575,17179,1055,48,163,82453,0
1576500_raw_html.txt,21035,5957,52096,650,8919,12802,1059435,0
157656_raw_html.txt,6622,2738,24662,0,23,71,100151,0
1576620_raw_html.txt,2994,1078,13452,361,195,124,47299,0
1576710_raw_html.txt,3276,1207,13565,0,61,225,63243,0
1576716_raw_html.txt,4181,1321,13907,0,1,21,46827,0
1576734_raw_html.txt,8478,3452,57565,0,194,523,167276,0
1576818_raw_html.txt,735,271,1327,195,17,70,17959,0
1576890_raw_html.txt,1908,758,8188,0,18,62,54399,0
1576950_raw_html.txt,10540,2737,30216,292,230,165,143881,0
1577004_raw_html.txt,51186,23561,357559,0,264,3024,991154,0
1577082_raw_html.txt,8502,3354,39925,30,111,309,158901,0
1577088_raw_html.txt,2575,1045,10718,359,202,113,46965,0
1577094_raw_html.txt,4257,1726,9497,300,387,1328,94235,0
1577166_raw_html.txt,55,21,90,0,1,3,667,0
157716_raw_html.txt,8923,3091,30372,828,171,579,156820,0
1577196_raw_html.txt,7318,2498,21274,30,377,373,109837,0
1577244_raw_html.txt,1026,133,1602,0,0,1,8354,0
1577274_raw_html.txt,11073,4980,98217,0,175,678,243231,0
1577364_raw_html.txt,11060,2012,26226,86,46,306,109844,0
1577406_raw_html.txt,10058,4480,51451,161,64,278,168471,0
1577544_raw_html.txt,4300,1175,14262,0,386,712,91162,0
1577628_raw_html.txt,5487,1563,16630,17,26,64,73661,0
157770_raw_html.txt,2831,1147,11673,100,18,74,37791,0
1577826_raw_html.txt,4810,1932,18560,44,44,243,81231,0
1577856_raw_html.txt,5633,2192,30797,0,161,303,109722,0
1578066_raw_html.txt,8855,4550,58289,9,71,236,166367,0
1578108_raw_html.txt,6919,2446,22409,1026,130,472,111635,0
1578120_raw_html.txt,7,4,6,0,0,0,154,0
1578186_raw_html.txt,2724,1113,14758,0,8,52,45702,0
1578216_raw_html.txt,12023,2573,41472,0,784,355,378940,0
1578282_raw_html.txt,3682,1162,11070,260,66,196,68555,0
1578354_raw_html.txt,5569,2360,23752,52,34,142,95667,1
1578378_raw_html.txt,4247,1756,13729,0,258,557,96131,0
1578426_raw_html.txt,10468,3810,40868,0,101,106,171432,0
1578450_raw_html.txt,5317,2404,25425,679,53,266,94100,0
1578492_raw_html.txt,53683,5755,229115,115,15,175,492248,0
1578528_raw_html.txt,34919,736,122530,14,13,73,164318,0
1578636_raw_html.txt,13349,5333,59395,154,53,223,234842,0
1578672_raw_html.txt,4809,1529,16895,259,47,151,73416,1
1578774_raw_html.txt,7326,2018,21254,0,436,1156,140240,0
157884_raw_html.txt,4924,105,17333,0,0,5,23362,0
1579038_raw_html.txt,219,79,344,0,6,3,3704,0
1579068_raw_html.txt,2109,990,10556,0,9,39,46725,0
1579098_raw_html.txt,9985,4130,44022,229,563,999,173826,0
1579104_raw_html.txt,3805,1417,14151,23,21,116,57342,0
1579140_raw_html.txt,1376,634,4235,235,50,178,21850,1
1579146_raw_html.txt,11036,4946,63506,0,69,159,197108,0
1579158_raw_html.txt,3384,1203,15018,0,244,640,67376,0
1579194_raw_html.txt,6137,2159,21433,130,65,319,106803,0
1579206_raw_html.txt,1717,470,4038,37,24,62,24407,0
1579242_raw_html.txt,5346,2228,24286,148,20,92,78203,0
1579254_raw_html.txt,16734,5548,99400,10,262,769,294364,0
1579266_raw_html.txt,2803,1941,9329,0,0,0,31933,0
157926_raw_html.txt,4602,1793,25710,0,5,15,84076,0
1579338_raw_html.txt,391,178,1072,3,3,0,4692,0
1579428_raw_html.txt,7566,2281,29027,14,425,986,127806,0
1579470_raw_html.txt,3846,1101,11258,47,54,145,57807,0
1579590_raw_html.txt,2493,804,8722,0,17,27,40283,0
1579620_raw_html.txt,12549,3427,44243,203,476,538,182877,1
157968_raw_html.txt,7036,2072,17186,240,131,360,102933,0
1579710_raw_html.txt,24342,6238,79980,12,208,334,340341,0
1579914_raw_html.txt,7079,3555,47011,115,42,120,112891,0
1579998_raw_html.txt,1066,308,2051,86,17,50,18000,0
1580016_raw_html.txt,17,11,29,0,0,0,193,0
1580022_raw_html.txt,3258,1507,14238,0,23,83,52560,0
158004_raw_html.txt,7283,2435,38519,131,122,246,125512,0
1580052_raw_html.txt,3701,1179,10409,202,57,231,59963,0
1580142_raw_html.txt,121280,1943,441124,254,88,487,577498,0
1580166_raw_html.txt,5762,1403,15550,347,51,182,71815,0
1580232_raw_html.txt,4527,2339,26981,697,93,291,84206,0
1580358_raw_html.txt,5898,1615,14930,187,26,31,82357,0
1580376_raw_html.txt,422,15,808,9,35,86,6237,0
1580550_raw_html.txt,5466,2323,32204,580,201,740,102836,0
1580574_raw_html.txt,4057,1386,14280,177,96,225,71855,0
1580670_raw_html.txt,2974,933,7115,0,383,962,140209,0
1580694_raw_html.txt,6950,2365,23492,77,40,69,105727,0
1580712_raw_html.txt,9967,3441,64825,0,105,329,195267,0
1580742_raw_html.txt,12668,2096,32389,398,143,200,164311,0
1580790_raw_html.txt,6097,1860,17326,0,487,289,124277,0
1580856_raw_html.txt,4843,1329,12608,686,111,267,64222,0
1580874_raw_html.txt,5341,1421,14774,0,306,317,124700,0
1580994_raw_html.txt,1131,466,4833,0,5,11,16246,0
1581006_raw_html.txt,18317,5031,66562,96,103,348,232193,0
1581024_raw_html.txt,3519,1200,11335,0,297,597,73951,0
1581114_raw_html.txt,4381,1679,15685,158,338,339,122331,1
1581210_raw_html.txt,5331,2125,22493,0,212,514,100539,0
1581288_raw_html.txt,8154,3406,60648,10,170,521,164197,0
1581348_raw_html.txt,12549,289,44025,90,3,12,58897,0
1581480_raw_html.txt,5320,1614,15597,83,64,186,80904,1
1581486_raw_html.txt,4821,1920,21095,0,47,156,73002,0
1581498_raw_html.txt,207,101,774,0,11,14,3054,0
1581582_raw_html.txt,612,283,1976,0,2,18,8726,0
1581600_raw_html.txt,2216,889,7125,61,88,193,36112,0
1581606_raw_html.txt,1960,208,2620,0,0,24,15214,0
1581612_raw_html.txt,6235,2018,27766,14,209,112,128878,0
1581642_raw_html.txt,4251,1471,16253,0,10,30,57494,0
1581660_raw_html.txt,6638,2551,32521,85,63,165,116030,0
1581678_raw_html.txt,6142,2356,29287,0,159,63,112775,0
1581696_raw_html.txt,10067,3044,43548,21,49,118,160350,0
158172_raw_html.txt,2217,541,6220,12,20,73,26082,0
158178_raw_html.txt,6988,2572,30221,7,171,546,113618,0
1581816_raw_html.txt,1477,627,4455,0,4,32,17492,0
1581858_raw_html.txt,17464,7234,60003,5633,371,864,252793,0
1581864_raw_html.txt,3277,1256,12024,2,69,132,61502,0
1581924_raw_html.txt,9846,3007,30238,8,233,481,151794,0
1581990_raw_html.txt,4153,1307,11214,0,91,237,61935,0
1582002_raw_html.txt,4202,1439,13036,359,223,636,70887,0
1582044_raw_html.txt,37308,1973,129729,1773,116,249,220906,1
1582056_raw_html.txt,62954,1436,319759,20,18,40,390088,0
1582104_raw_html.txt,3178,1004,7945,0,390,972,144583,0
1582134_raw_html.txt,1817,760,4981,125,83,55,21759,0
1582242_raw_html.txt,305,132,808,0,0,0,3788,1
1582278_raw_html.txt,3070,703,10097,4,686,137,142365,0
1582314_raw_html.txt,23719,5840,74300,0,114,334,305587,0
1582344_raw_html.txt,9864,3266,36149,1130,303,827,193634,1
158238_raw_html.txt,9726,1893,21999,0,576,892,225246,0
1582404_raw_html.txt,7571,4020,33588,1557,47,131,109044,0
1582410_raw_html.txt,12104,6590,61894,345,75,362,189971,0
158244_raw_html.txt,4435,1855,19321,0,239,307,78173,0
1582458_raw_html.txt,3020,998,11373,0,244,643,64333,0
1582638_raw_html.txt,2702,846,7809,60,33,85,39920,0
1582728_raw_html.txt,24579,10699,165813,767,73,400,416945,0
1582746_raw_html.txt,1811,709,7150,0,9,13,33001,0
158274_raw_html.txt,6376,406,9265,0,510,170,125541,0
1582830_raw_html.txt,4681,1572,14645,667,90,244,71206,0
1582848_raw_html.txt,3017,1018,9556,34,17,30,43401,1
1582860_raw_html.txt,2575,975,8634,40,16,89,39110,0
1582878_raw_html.txt,2140,694,6487,208,10,31,24729,0
1582932_raw_html.txt,2634,1388,19539,12,8,45,50832,0
1583040_raw_html.txt,14693,5751,83308,4,306,585,278712,0
1583070_raw_html.txt,12622,337,44268,639,21,97,59745,0
1583082_raw_html.txt,2204,693,7157,22,19,140,30106,0
1583100_raw_html.txt,10371,2374,24016,458,88,118,129575,1
1583172_raw_html.txt,10958,2946,34546,266,90,325,164080,0
1583202_raw_html.txt,2315,701,6537,78,17,49,32616,0
1583304_raw_html.txt,7839,3478,41396,999,109,111,139899,0
1583340_raw_html.txt,4235,1817,18790,154,125,362,73193,0
1583346_raw_html.txt,2369,863,5376,0,64,68,28632,0
1583406_raw_html.txt,23739,13593,220900,0,152,1876,512068,0
1583430_raw_html.txt,2853,832,7970,150,26,101,40682,1
1583478_raw_html.txt,8961,2970,40518,16,59,169,152925,0
1583484_raw_html.txt,1180,455,3573,0,11,21,20010,0
1583586_raw_html.txt,800,619,1565,0,2,12,8800,0
1583610_raw_html.txt,8043,2034,23039,250,140,330,116614,0
1583646_raw_html.txt,5488,2105,11556,0,268,184,69265,0
158370_raw_html.txt,4197,2104,25880,0,78,56,82584,0
1583742_raw_html.txt,6301,2592,30672,7,137,257,95243,0
1583916_raw_html.txt,3747,1456,16667,110,53,161,62795,1
1583976_raw_html.txt,4960,1467,14408,136,74,225,85470,0
1584066_raw_html.txt,11362,4163,70287,310,111,321,191116,0
15840_raw_html.txt,4551,1496,21144,249,56,135,77044,0
1584138_raw_html.txt,2454,484,2123,892,62,143,44086,0
158418_raw_html.txt,9978,4242,66171,305,115,200,195457,1
1584294_raw_html.txt,4369,1283,14898,52,67,222,64567,0
1584402_raw_html.txt,524,220,1343,21,4,17,6889,0
1584426_raw_html.txt,1164,474,3384,143,11,25,16522,0
158442_raw_html.txt,250541,2029,819666,6279,72,383,1093772,0
1584432_raw_html.txt,8502,1801,32054,0,265,428,123046,0
1584528_raw_html.txt,2375,1206,13436,42,17,31,45842,0
1584582_raw_html.txt,50775,2261,360282,0,139,365,419630,0
1584666_raw_html.txt,5089,1507,14904,55,40,108,92027,0
1584684_raw_html.txt,73,34,124,0,7,6,1812,0
15846_raw_html.txt,8898,4153,63557,20,199,333,180524,0
1584708_raw_html.txt,1089,408,2644,0,10,40,12668,0
1584756_raw_html.txt,3286,1465,13878,3,14,40,60430,0
158478_raw_html.txt,3016,1068,12170,0,12,41,52620,0
1584870_raw_html.txt,1958,843,6695,43,13,58,33764,0
1584930_raw_html.txt,2535,929,7460,0,100,397,50793,0
1584960_raw_html.txt,14143,5261,73706,397,226,290,245447,0
1584996_raw_html.txt,5337,1624,15029,139,149,209,87644,0
1584_raw_html.txt,2673,1036,9848,12,20,58,43628,0
1585002_raw_html.txt,4315,1498,17666,1,191,378,68062,0
1585038_raw_html.txt,2560,877,7227,0,65,187,36629,1
1585062_raw_html.txt,42969,657,153685,3462,9,46,209920,0
1585110_raw_html.txt,5547,173,22019,0,1,9,28813,0
1585134_raw_html.txt,525,272,1198,128,12,39,6432,0
1585170_raw_html.txt,11400,4436,48100,192,643,1010,202648,0
1585242_raw_html.txt,6881,2776,36919,14,90,216,147316,0
1585254_raw_html.txt,3116,1149,9359,698,34,50,45387,0
1585308_raw_html.txt,1564,940,8296,10,2,3,25941,0
1585404_raw_html.txt,2000,797,8398,0,16,48,36282,0
158544_raw_html.txt,11543,3478,51014,14,88,242,195142,0
1585464_raw_html.txt,2374,965,8828,0,16,146,37678,0
1585506_raw_html.txt,6981,2210,29973,323,623,883,105653,0
1585518_raw_html.txt,2059,723,4993,175,27,43,31150,0
1585524_raw_html.txt,7150,1526,19153,0,139,180,124887,1
1585602_raw_html.txt,3864,1554,13341,0,23,45,58605,0
1585668_raw_html.txt,45,12,51,0,0,4,721,0
1585692_raw_html.txt,6112,1476,14029,595,91,442,112252,0
1585704_raw_html.txt,6786,2146,26980,0,419,977,121250,0
1585752_raw_html.txt,5872,1502,17748,398,133,163,101537,0
1585788_raw_html.txt,6262,3179,36938,0,64,276,115443,0
1585866_raw_html.txt,6864,2849,22326,1475,351,1249,117209,0
158586_raw_html.txt,294477,3944,1002050,387,111,858,1331916,0
1585884_raw_html.txt,17393,5977,42929,10,1215,1575,220769,0
1585902_raw_html.txt,2030,661,6071,0,62,55,37739,0
1585920_raw_html.txt,6104,1632,17672,11,13,34,71865,1
1585956_raw_html.txt,2769,956,8192,114,54,220,45055,0
1586028_raw_html.txt,12957,4539,88491,3,320,667,258692,0
1586034_raw_html.txt,5601,2515,23713,114,20,36,83167,0
1586094_raw_html.txt,20970,490,102928,0,0,8,126726,0
1586112_raw_html.txt,5417,2042,16232,1132,101,518,92104,0
1586154_raw_html.txt,4420,1253,12091,58,33,95,65645,0
1586316_raw_html.txt,3254,1433,11345,145,69,144,51429,0
1586334_raw_html.txt,6915,2134,24068,353,162,516,100842,0
1586484_raw_html.txt,6833,3381,35900,15,62,249,157582,0
1586526_raw_html.txt,3573,1421,14819,21,14,42,52140,0
1586550_raw_html.txt,6685,2460,27850,0,3,291,100743,0
1586580_raw_html.txt,4984,1710,13288,221,103,340,77316,0
1586592_raw_html.txt,23050,6759,136390,0,250,105,466989,0
1586616_raw_html.txt,3237,1294,10250,481,90,324,55930,0
1586760_raw_html.txt,372056,13184,1423101,1228,1088,2488,1863276,0
1586784_raw_html.txt,3210,644,5590,0,81,111,35649,0
1586868_raw_html.txt,8262,1927,24878,323,99,153,85022,0
1586886_raw_html.txt,1334,495,4351,0,28,3,25159,0
1586976_raw_html.txt,9840,204,32261,67,7,57,43935,0
1587024_raw_html.txt,350,176,1394,0,2,0,4460,0
1587114_raw_html.txt,3533,1120,14066,92,30,64,58877,1
1587150_raw_html.txt,2114,682,5196,25,30,134,31589,0
1587162_raw_html.txt,3105,1355,12659,0,197,144,58226,0
1587228_raw_html.txt,69935,1324,244771,5,78,196,323923,0
158724_raw_html.txt,3148,1200,16255,0,20,52,59372,0
1587318_raw_html.txt,2316,1069,9053,320,37,97,35631,0
1587324_raw_html.txt,11209,3939,48832,579,173,258,178735,0
1587342_raw_html.txt,2150,743,10052,0,224,530,52310,0
1587360_raw_html.txt,3202,1198,12460,5,129,337,85635,0
158736_raw_html.txt,4031,1550,19229,666,18,41,66120,0
1587432_raw_html.txt,4426,1578,17794,513,105,236,72399,1
1587462_raw_html.txt,9296,2119,28261,532,530,427,169925,0
1587564_raw_html.txt,2840,1382,7831,5,5,2,39495,0
1587588_raw_html.txt,4939,1716,13283,224,103,339,77137,0
1587594_raw_html.txt,24073,5613,80758,786,30,138,405417,0
1587648_raw_html.txt,2143,648,8151,13,29,50,37067,0
1587696_raw_html.txt,6298,1685,15081,139,41,238,78402,1
158772_raw_html.txt,3773,885,10733,0,692,97,93796,0
1587738_raw_html.txt,429,146,946,0,9,10,5436,0
1587852_raw_html.txt,6588,1676,18992,88,122,286,103692,1
1587936_raw_html.txt,349,112,573,53,65,62,6962,0
1587960_raw_html.txt,8443,2942,47750,0,222,384,143870,0
1587966_raw_html.txt,4729,1364,12108,0,208,142,73558,0
158796_raw_html.txt,9398,2417,28727,250,146,323,128821,0
1588182_raw_html.txt,1698,511,3588,0,13,128,22927,0
1588206_raw_html.txt,4852,2031,20411,0,75,139,75853,0
1588212_raw_html.txt,3243,1208,10499,48,46,90,42763,0
1588242_raw_html.txt,1286,562,4561,0,28,104,19931,0
1588368_raw_html.txt,7762,1798,15887,113,37,99,100631,1
1588710_raw_html.txt,9211,3376,40148,30,209,542,169707,0
1588740_raw_html.txt,27643,581,102992,1858,21,79,136729,0
1588764_raw_html.txt,4365,1693,13068,294,76,388,66031,0
1588830_raw_html.txt,3919,1526,18701,7,4,22,55191,0
1588866_raw_html.txt,2377,805,6186,326,19,97,33060,0
1588884_raw_html.txt,2912,733,6584,342,85,96,44974,0
158892_raw_html.txt,606,189,697,72,14,46,9113,0
1588950_raw_html.txt,28838,10585,34992,16539,1670,1185,698945,0
1588998_raw_html.txt,1027,451,4502,12,14,50,17824,0
158904_raw_html.txt,2943,1198,12575,0,31,142,37433,0
1589082_raw_html.txt,7519,2101,14612,1740,246,150,91408,1
1589166_raw_html.txt,11645,5954,102923,0,81,419,220208,0
1589178_raw_html.txt,16085,5238,55363,7,363,1127,233567,0
1589436_raw_html.txt,3883,1621,19210,0,214,167,84116,0
1589454_raw_html.txt,5050,1242,10982,104,398,400,85340,0
1589466_raw_html.txt,9177,3399,39617,525,210,591,148151,0
1589472_raw_html.txt,2965,1224,10038,0,68,188,45157,0
1589526_raw_html.txt,5056,1201,15655,4,580,578,149302,0
1589586_raw_html.txt,2254,779,7972,64,27,65,32946,0
1589610_raw_html.txt,5217,1181,13265,0,1263,231,221159,1
1589754_raw_html.txt,7242,3049,41828,1,106,346,129191,0
1589766_raw_html.txt,4808,2259,20053,67,40,115,89490,0
1589772_raw_html.txt,2347,1083,8225,488,29,215,38279,0
1589904_raw_html.txt,4472,434,7899,0,1159,701,117814,0
1589910_raw_html.txt,4719,1384,14204,72,81,148,67737,0
1589952_raw_html.txt,5389,1831,16868,406,160,104,79997,0
1589964_raw_html.txt,4452,1811,13538,635,32,204,69521,0
1589970_raw_html.txt,22064,5902,74834,0,21,65,350322,0
1590030_raw_html.txt,3222,823,9535,0,203,110,76927,0
1590144_raw_html.txt,4569,1428,14734,435,46,129,76773,0
159018_raw_html.txt,2631,1012,10373,19,8,48,41823,0
1590324_raw_html.txt,6584,2999,27065,0,12,22,113450,0
1590408_raw_html.txt,4001,1260,16165,81,24,101,63349,0
1590492_raw_html.txt,4217,1244,11342,0,50,76,80202,0
1590768_raw_html.txt,190452,2448,663212,862,2204,4446,869670,0
1590780_raw_html.txt,4537,1706,21306,0,27,77,75580,0
1590810_raw_html.txt,3747,1409,17244,24,309,162,82899,0
1590840_raw_html.txt,112049,1734,411491,169,528,888,546755,0
1590930_raw_html.txt,3945,1544,17400,0,189,244,68390,0
1590984_raw_html.txt,11950,2175,32095,14,7,32,118985,0
1590990_raw_html.txt,10847,4044,33959,0,20,43,110200,0
1591056_raw_html.txt,4154,1750,16600,369,18,89,65286,0
1591146_raw_html.txt,7418,1709,27091,22,331,777,153220,0
1591152_raw_html.txt,463,159,837,0,7,17,7401,0
1591368_raw_html.txt,4667,2006,20060,0,75,137,73387,0
1591404_raw_html.txt,1277,421,3420,0,9,79,18109,0
1591422_raw_html.txt,1816,704,4105,104,50,183,24721,0
159144_raw_html.txt,3892,117,13796,8,4,1,19166,0
1591482_raw_html.txt,7092,2083,27156,0,228,403,116141,0
1591542_raw_html.txt,2504,543,5233,191,23,53,23483,0
1591662_raw_html.txt,2610,900,7324,339,144,163,45387,0
159168_raw_html.txt,4291,2064,17666,107,22,100,69983,0
1591728_raw_html.txt,6671,1860,18851,157,126,147,93764,0
1591758_raw_html.txt,13774,4136,51340,123,709,1012,281756,0
1591764_raw_html.txt,21854,12787,216160,118,36,136,633759,0
1591776_raw_html.txt,8243,3386,32706,1444,174,399,123440,0
1591824_raw_html.txt,3069,838,7793,23,33,171,45876,0
1591854_raw_html.txt,11307,1205,19433,315,845,340,187021,0
1591902_raw_html.txt,27,14,37,0,0,0,252,0
1591938_raw_html.txt,1903,679,5138,0,154,330,51924,0
1591974_raw_html.txt,11183,2773,28768,720,245,488,190792,1
1591980_raw_html.txt,2836,1078,11015,362,33,85,49172,0
1592046_raw_html.txt,3700,1299,11799,274,69,95,65452,0
1592058_raw_html.txt,2455,687,5329,189,37,120,34351,1
1592094_raw_html.txt,5951,1986,14950,3672,148,398,100843,0
1592142_raw_html.txt,7318,2635,28123,1492,128,317,120521,0
159216_raw_html.txt,482,228,1089,3,0,3,5132,0
1592232_raw_html.txt,6200,2355,31092,153,14,71,87066,1
1592250_raw_html.txt,11963,5044,77907,0,20,52,194400,0
1592274_raw_html.txt,4528,1260,14880,3,222,313,90569,0
159228_raw_html.txt,1868,677,4840,25,30,131,32026,0
1592334_raw_html.txt,2807,970,9750,17,38,147,48883,1
1592598_raw_html.txt,1891,731,9179,0,91,140,43641,0
1592622_raw_html.txt,1895,889,6235,16,30,97,31616,0
1592658_raw_html.txt,10920,2455,34385,28,169,365,156714,1
1592670_raw_html.txt,3489,1781,19243,0,175,216,71397,0
1592688_raw_html.txt,7176,2386,22185,1,298,342,113926,0
1592694_raw_html.txt,4366,1379,18766,67,10,97,65943,0
1592706_raw_html.txt,13211,2043,28025,0,50,150,128629,0
1592826_raw_html.txt,4999,1430,12298,317,94,87,72629,0
1592916_raw_html.txt,1337,664,5587,100,30,82,24951,0
159294_raw_html.txt,3782,1407,11423,0,193,359,64684,0
1593048_raw_html.txt,2781,1003,8060,0,23,48,40053,0
1593120_raw_html.txt,5035,1580,15075,0,196,225,76131,0
1593180_raw_html.txt,8662,3348,53068,0,225,466,163218,0
1593210_raw_html.txt,31,12,41,0,0,1,285,0
1593228_raw_html.txt,9805,1999,24963,77,29,111,101839,0
1593288_raw_html.txt,25506,6598,61384,5804,1199,998,525363,0
1593300_raw_html.txt,3093,899,10020,92,61,171,50188,0
1593336_raw_html.txt,4914,1765,19722,113,12,92,84830,0
1593348_raw_html.txt,3612,1504,14900,24,47,111,58490,0
1593372_raw_html.txt,7090,115,26085,0,0,4,34765,0
1593438_raw_html.txt,19741,8449,145470,120,40,171,401021,0
1593498_raw_html.txt,3675,1443,18105,232,65,166,73203,0
1593552_raw_html.txt,6288,2114,28705,102,527,370,119068,0
1593564_raw_html.txt,5345,1332,17442,0,332,161,126927,0
159366_raw_html.txt,8317,2386,24894,0,45,103,146634,0
1593822_raw_html.txt,4327,1700,13078,288,76,388,65922,0
1593840_raw_html.txt,4534,1966,15972,0,259,566,111181,0
1593888_raw_html.txt,12862,4760,48803,4,1021,921,261085,0
1593900_raw_html.txt,429,146,946,0,9,10,5413,0
1593912_raw_html.txt,4590,1413,14077,465,152,379,72210,0
1593984_raw_html.txt,3454,796,13240,0,2,24,37724,0
1594008_raw_html.txt,4497,1907,19919,0,240,306,80501,0
1594062_raw_html.txt,1750,877,5405,45,39,92,29363,0
159414_raw_html.txt,7149,2825,34958,0,68,161,132857,0
1594164_raw_html.txt,978,556,5206,0,3,8,14386,0
159432_raw_html.txt,1491,788,5357,0,2,11,19865,0
1594398_raw_html.txt,2630,815,5931,0,327,862,131880,0
1594410_raw_html.txt,4155,1406,13004,135,53,160,59246,0
1594422_raw_html.txt,19,5,17,0,0,0,285,0
1594428_raw_html.txt,4826,1565,17955,302,61,214,84238,0
1594434_raw_html.txt,3403,953,11280,17,18,55,51428,0
1594608_raw_html.txt,59486,595,207203,0,377,331,275623,0
1594824_raw_html.txt,16837,4982,62796,0,269,673,314707,0
1594872_raw_html.txt,1136,438,4181,0,3,21,30275,0
1594908_raw_html.txt,10183,2852,45737,184,93,215,170618,1
1594944_raw_html.txt,7707,2378,28114,109,124,431,154516,0
1594974_raw_html.txt,293,113,441,0,5,19,5035,0
1595004_raw_html.txt,1,0,0,0,0,0,0,0
1595064_raw_html.txt,1920,918,7792,0,105,188,32748,0
1595346_raw_html.txt,1875,611,4736,12,47,61,31269,1
1595364_raw_html.txt,8658,2972,30656,0,24,240,124592,0
1595394_raw_html.txt,3432,1340,11707,0,87,197,55853,0
1595418_raw_html.txt,4079,1550,16357,286,105,230,66843,0
1595460_raw_html.txt,41760,621,140382,61,42,94,189217,0
159546_raw_html.txt,2559,748,6378,12,40,130,37688,0
1595478_raw_html.txt,10185,3867,64774,3,273,676,207250,0
1595514_raw_html.txt,7904,2741,25780,0,104,145,100330,0
1595526_raw_html.txt,4567,1185,16107,0,89,62,63070,1
1595586_raw_html.txt,2874,990,6761,167,33,100,43423,0
1595718_raw_html.txt,1250,292,1423,0,85,187,22661,0
1595730_raw_html.txt,6261,1642,22980,65,129,423,118646,0
1595784_raw_html.txt,1120,248,961,0,73,154,19871,0
1595838_raw_html.txt,3764,1156,14173,0,190,450,61123,0
159588_raw_html.txt,31952,911,112423,1980,8,57,150943,0
1595898_raw_html.txt,23704,664,84002,1002,24,13,114361,0
1596024_raw_html.txt,5881,1612,19867,7,184,328,84353,0
1596168_raw_html.txt,96948,2241,345557,297,57,24,457874,0
1596180_raw_html.txt,1151,278,1991,0,39,66,71502,0
1596186_raw_html.txt,2835,972,7952,64,37,108,37625,0
1596282_raw_html.txt,7732,2191,26371,0,52,401,115681,0
1596294_raw_html.txt,7236,2247,27852,977,108,148,113312,0
1596300_raw_html.txt,51135,885,225034,145,209,549,282414,0
159630_raw_html.txt,4142,1633,16770,76,52,124,71865,0
1596354_raw_html.txt,3237,1206,13176,144,90,198,56750,0
1596468_raw_html.txt,3990,1781,19681,482,74,121,63728,0
1596486_raw_html.txt,9508,3177,46844,10,117,464,164842,0
159648_raw_html.txt,1729,639,5331,44,15,45,27998,0
1596618_raw_html.txt,5810,2028,27031,42,179,316,105295,0
1596630_raw_html.txt,3581,1169,12376,19,33,86,55208,0
1596780_raw_html.txt,13995,4312,50281,202,516,973,199393,0
1596792_raw_html.txt,4263,1432,13995,697,56,181,80158,0
1596888_raw_html.txt,111065,1815,422634,4254,137,219,550012,0
1596894_raw_html.txt,4069,1183,11012,352,139,216,66996,1
